geneNames geneIDs feature id fc pval qval
16790 Cdk8 ENSMUSG00000029635.15 transcript 189757 0.820540327565803 0.661648213108278 0.946116991031098
16791 . NONMMUG091629.1 transcript 111450 0.828021647671186 0.661657324731911 0.946116991031098
16792 . NONMMUG050733.1 transcript 17932 0.814176058822032 0.661685110394759 0.946116991031098
16793 . NONMMUG068370.1 transcript 133210 1.27199529558736 0.661707096732155 0.946116991031098
16794 . NONMMUG023359.2 transcript 130939 0.854398359135397 0.661782287662824 0.946116991031098
16795 Rgs19 ENSMUSG00000002458.13 transcript 144005 1.58572954666722 0.661787429509028 0.946116991031098
16796 . NONMMUG010696.2 transcript 61471 0.865344309358835 0.661810505540149 0.946116991031098
16797 Sh2d5 ENSMUSG00000045349.15 transcript 170822 1.42253342403585 0.661813785605772 0.946116991031098
16798 Inf2 ENSMUSG00000037679.9 transcript 57440 1.12974101103988 0.661816331531237 0.946116991031098
16799 Abcc1 ENSMUSG00000023088.17 transcript 93768 1.25751719189623 0.661872962997858 0.946116991031098
16800 . NONMMUG063238.1 transcript 107199 0.776788761857434 0.661964945040004 0.946116991031098
16801 Tyw5 ENSMUSG00000048495.16 transcript 4108 0.7890638850777 0.661977146838363 0.946116991031098
16802 Msmo1 ENSMUSG00000031604.10 transcript 230915 0.57683658718877 0.662003533812543 0.946116991031098
16803 . NONMMUG076250.1 transcript 189160 0.859322766003167 0.662025915029222 0.946116991031098
16804 Dhx9 ENSMUSG00000042699.11 transcript 12309 1.48809139558042 0.662042750791553 0.946116991031098
16805 Itga6 ENSMUSG00000027111.15 transcript 131000 0.82433207334917 0.662064965372675 0.946116991031098
16806 Cdk9 ENSMUSG00000009555.16 transcript 127890 1.22978107390484 0.662089457106057 0.946116991031098
16807 . NONMMUG043367.2 transcript 247266 0.774400444710772 0.66209748085626 0.946116991031098
16808 Tbc1d25 ENSMUSG00000039201.9 transcript 254816 0.749135150992396 0.66216458040642 0.946116991031098
16809 . NONMMUG040647.2 transcript 230579 0.816766095834527 0.66220374593973 0.946116991031098
16810 . NONMMUG043992.2 transcript 252075 1.1601276117552 0.662212918777832 0.946116991031098
16811 . NONMMUG024071.2 transcript 134652 0.790325150706548 0.662231349208923 0.946116991031098
16812 Luzp1 ENSMUSG00000001089.14 transcript 170567 0.481771674594029 0.662267698949889 0.946116991031098
16813 Muc3a ENSMUSG00000094840.5 transcript 188212 0.83214026480494 0.662276339203124 0.946116991031098
16814 . NONMMUG066364.1 transcript 121564 0.853922116543028 0.662290556650321 0.946116991031098
16815 Mettl23 ENSMUSG00000090266.10 transcript 45679 0.667708813476734 0.662311040000118 0.946116991031098
16816 Cmas ENSMUSG00000030282.14 transcript 204315 0.671145086344241 0.662410773611624 0.946116991031098
16817 RP23-231J3.3 ENSMUSG00000064317.5 transcript 24109 0.728348746286314 0.662452285524678 0.946116991031098
16818 . NONMMUG088347.1 transcript 22282 0.690631731351842 0.662507066253699 0.946116991031098
16819 mt-Ti ENSMUSG00000064342.1 transcript 254220 0.391892010964342 0.662514285113577 0.946116991031098
16820 Psrc1 ENSMUSG00000068744.12 transcript 154197 0.884953725922883 0.662544056266287 0.946116991031098
16821 . NONMMUG002175.2 transcript 12983 0.893528763684077 0.662547945577002 0.946116991031098
16822 . NONMMUG076497.1 transcript 192897 0.767015528505633 0.662681526166373 0.946116991031098
16823 Gsto2 ENSMUSG00000025069.14 transcript 122828 1.35183350163861 0.662706395667999 0.946116991031098
16824 Rbm4b ENSMUSG00000033760.16 transcript 117941 0.853885573747275 0.662757895839736 0.946116991031098
16825 . NONMMUG012184.2 transcript 70990 0.808681755168555 0.662758453946997 0.946116991031098
16826 . NONMMUG064809.1 transcript 115546 0.709154884659634 0.662790820832765 0.946116991031098
16827 . NONMMUG092676.1 transcript 147099 0.74333699734807 0.662807751947236 0.946116991031098
16828 Gtpbp10 ENSMUSG00000040464.15 transcript 174141 1.53616986828783 0.662810982778646 0.946116991031098
16829 . NONMMUG043772.2 transcript 250155 1.49213326277577 0.662832872864531 0.946116991031098
16830 . NONMMUG038338.2 transcript 215158 0.618397480423278 0.662878241211277 0.946116991031098
16831 . NONMMUG023717.2 transcript 133165 1.14923337830268 0.662893149297255 0.946116991031098
16832 . NONMMUG041075.2 transcript 233014 1.55516374401742 0.662893566103439 0.946116991031098
16833 Il15 ENSMUSG00000031712.10 transcript 232799 0.812033995485967 0.662924369922975 0.946116991031098
16834 . NONMMUG024808.2 transcript 138025 0.81628515465399 0.662930033238194 0.946116991031098
16835 . NONMMUG039356.2 transcript 222038 0.792343163945287 0.662957984211126 0.946116991031098
16836 Ofd1 ENSMUSG00000040586.8 transcript 263501 0.83404245900732 0.66296869527715 0.946116991031098
16837 RP24-328P2.5 ENSMUSG00000106734.3 transcript 190746 0.875681839657969 0.662969178011103 0.946116991031098
16838 . NONMMUG044020.2 transcript 252209 0.822507193276603 0.662974719487015 0.946116991031098
16839 RP23-395K13.2 ENSMUSG00000052157.4 transcript 262938 0.892189622439302 0.662985341881512 0.946116991031098
16840 . NONMMUG036609.2 transcript 202498 0.850445579638648 0.663108769718723 0.946116991031098
16841 Hap1 ENSMUSG00000006930.15 transcript 42823 0.866181841864667 0.663170063897163 0.946116991031098
16842 Map3k12 ENSMUSG00000023050.9 transcript 92116 0.731445122172141 0.66318405698865 0.946116991031098
16843 Ncl ENSMUSG00000026234.12 transcript 7134 0.655007334870222 0.663193093757981 0.946116991031098
16844 . NONMMUG074096.1 transcript 175681 0.866787857015453 0.663198881580931 0.946116991031098
16845 Ifi213 ENSMUSG00000073491.11 transcript 14796 0.714373515472021 0.66333336290853 0.946116991031098
16846 . NONMMUG001353.2 transcript 7815 0.747807466640879 0.663350609118184 0.946116991031098
16847 . NONMMUG042675.2 transcript 243473 1.26359889196035 0.663354483724663 0.946116991031098
16848 Gm25835 ENSMUSG00000089542.1 transcript 37719 0.727820656105069 0.663359640571785 0.946116991031098
16849 . NONMMUG024664.2 transcript 137410 0.80983575604435 0.663372132229519 0.946116991031098
16850 . NONMMUG023415.2 transcript 131208 0.75721656880082 0.663427611114228 0.946116991031098
16851 Mtch2 ENSMUSG00000027282.17 transcript 133232 0.700769251508887 0.663470861357909 0.946116991031098
16852 . NONMMUG074341.1 transcript 178875 0.822595248785203 0.663475731857751 0.946116991031098
16853 Pmm1 ENSMUSG00000022474.15 transcript 88891 0.688938916092333 0.663477831347291 0.946116991031098
16854 RP23-252K7.5 ENSMUSG00000082208.1 transcript 258493 0.768630793016184 0.663496623938586 0.946116991031098
16855 . NONMMUG064789.1 transcript 115299 0.614196716484387 0.663515673152375 0.946116991031098
16856 RP23-326I20.1 ENSMUSG00000081299.1 transcript 130517 1.132832982443 0.663547712472934 0.946116991031098
16857 . NONMMUG080822.1 transcript 230801 0.784788642555092 0.663548666210389 0.946116991031098
16858 Rhob ENSMUSG00000054364.5 transcript 47447 1.62595213003492 0.663599738976372 0.946116991031098
16859 Hif1a ENSMUSG00000021109.13 transcript 52749 0.690725198799136 0.663685818886645 0.946116991031098
16860 Il4i1 ENSMUSG00000074141.13 transcript 211835 0.84099580041696 0.66369419801275 0.946116991031098
16861 Zfp335 ENSMUSG00000039834.17 transcript 141371 1.30923746948936 0.663694204072299 0.946116991031098
16862 . NONMMUG037327.2 transcript 207148 2.01775287174969 0.663754329746845 0.946116991031098
16863 Fam78b ENSMUSG00000060568.14 transcript 14003 1.36468909907764 0.663756044029881 0.946116991031098
16864 Zscan26 ENSMUSG00000022228.14 transcript 59841 1.25536198506872 0.663771472846507 0.946116991031098
16865 . NONMMUG011084.2 transcript 64072 0.72396931832643 0.663821968383855 0.946116991031098
16866 . NONMMUG073359.1 transcript 164830 0.776010055808924 0.663835248594585 0.946116991031098
16867 Chuk ENSMUSG00000025199.16 transcript 122224 0.844402898223954 0.663850950819409 0.946116991031098
16868 . NONMMUG017568.2 transcript 102254 1.27013052329523 0.663856472376988 0.946116991031098
16869 Rnaseh2c ENSMUSG00000024925.10 transcript 118201 1.54744279060274 0.663939185658619 0.946116991031098
16870 Mettl8 ENSMUSG00000041975.17 transcript 130865 0.759076854760164 0.663953524433419 0.946116991031098
16871 Ube4b ENSMUSG00000028960.18 transcript 172464 1.16284709802061 0.663957597895107 0.946116991031098
16872 . NONMMUG058299.1 transcript 80618 0.686488972881401 0.663972373128772 0.946116991031098
16873 . NONMMUG042894.2 transcript 244630 0.821581308416991 0.664006625072887 0.946116991031098
16874 Nvl ENSMUSG00000026516.8 transcript 15667 1.33457139498493 0.664046356171978 0.946116991031098
16875 . NONMMUG023312.2 transcript 130770 0.859937487946977 0.664048332231855 0.946116991031098
16876 . NONMMUG044612.2 transcript 255625 0.804024833614637 0.66406683492184 0.946116991031098
16877 Pmvk ENSMUSG00000027952.16 transcript 151129 0.656977839279099 0.664196401826179 0.946116991031098
16878 Smok4a ENSMUSG00000079711.4 transcript 101962 0.80861737291901 0.664208900846697 0.946116991031098
16879 Gm24465 ENSMUSG00000096085.1 transcript 8452 0.77352906169802 0.664214523768378 0.946116991031098
16880 . NONMMUG065432.1 transcript 114884 0.854327081879436 0.664215894283277 0.946116991031098
16881 Lilrb4a ENSMUSG00000112148.1 transcript 21343 1.8477379709282 0.664219177256184 0.946116991031098
16882 Btbd11 ENSMUSG00000020042.15 transcript 25694 0.769292079687662 0.664229277061685 0.946116991031098
16883 . NONMMUG001244.2 transcript 7247 0.822608230042109 0.664241513230734 0.946116991031098
16884 Gimap1 ENSMUSG00000090019.5 transcript 194676 0.849599821228715 0.664311100508375 0.946116991031098
16885 . NONMMUG013140.2 transcript 77660 0.72883571461714 0.664328823477881 0.946116991031098
16886 . NONMMUG095073.1 transcript 222812 0.914637739172292 0.664356194988015 0.946116991031098
16887 Bhlhe41 ENSMUSG00000030256.11 transcript 204673 1.23996468827764 0.664390319200022 0.946116991031098
16888 Elf1 ENSMUSG00000036461.16 transcript 79654 0.615638912127363 0.664396631449625 0.946116991031098
16889 . NONMMUG043741.2 transcript 250059 0.806026710848321 0.664429744486136 0.946116991031098
16890 . NONMMUG025337.2 transcript 140712 0.791372825423813 0.664478538516485 0.946116991031098
16891 . NONMMUG023889.2 transcript 133921 0.628002749553561 0.664513990458795 0.946116991031098
16892 . NONMMUG067512.1 transcript 137898 0.854260145394609 0.664520314427801 0.946116991031098
16893 Zfp260 ENSMUSG00000049421.13 transcript 209455 0.821472578319346 0.664530414281982 0.946116991031098
16894 Zfp869 ENSMUSG00000054648.7 transcript 231317 0.623950872810568 0.664606965941767 0.946116991031098
16895 RP24-376O18.1 ENSMUSG00000115549.1 transcript 85228 0.798145493993372 0.664651401090586 0.946116991031098
16896 U2surp ENSMUSG00000032407.14 transcript 249430 0.787073490240438 0.664699185992036 0.946116991031098
16897 . NONMMUG026660.2 transcript 148200 0.835528433561487 0.6647509378323 0.946116991031098
16898 . NONMMUG090852.1 transcript 94072 0.640016173908376 0.664764746127903 0.946116991031098
16899 . NONMMUG071137.1 transcript 149620 0.820757083848037 0.6647892928295 0.946116991031098
16900 . NONMMUG038073.2 transcript 212989 0.846921662942217 0.664864624565762 0.946116991031098
16901 . NONMMUG083510.1 transcript 245245 0.808422906608169 0.664884101065203 0.946116991031098
16902 Plgrkt ENSMUSG00000016495.12 transcript 120912 1.45941441433889 0.664956074374005 0.946116991031098
16903 Hsd17b10 ENSMUSG00000025260.10 transcript 262692 1.46477064414188 0.665023713050836 0.946116991031098
16904 Tbce ENSMUSG00000039233.12 transcript 59210 0.740258194682745 0.665024512522989 0.946116991031098
16905 Trim39 ENSMUSG00000045409.16 transcript 106117 0.672509097931081 0.665085226201216 0.946116991031098
16906 Usp10 ENSMUSG00000031826.20 transcript 237284 0.77970031468943 0.665103930997436 0.946116991031098
16907 . NONMMUG062320.1 transcript 95618 0.873414217074208 0.665116234107681 0.946116991031098
16908 . NONMMUG031740.2 transcript 174369 1.19656003379232 0.665189035509368 0.946116991031098
16909 . NONMMUG017623.2 transcript 102536 1.26862330527233 0.665240176216709 0.946116991031098
16910 . NONMMUG009593.2 transcript 54447 0.849353275002781 0.665247787541327 0.946116991031098
16911 Xrn1 ENSMUSG00000032410.13 transcript 249563 0.86088890207997 0.665272057860776 0.946116991031098
16912 AC110538.1 ENSMUSG00000082938.1 transcript 177791 0.773463874757942 0.665312346301922 0.946116991031098
16913 . NONMMUG011459.2 transcript 66934 0.836725486367469 0.665314093882181 0.946116991031098
16914 . NONMMUG075208.1 transcript 174322 0.841726022144888 0.665333768566194 0.946116991031098
16915 Rab5a ENSMUSG00000017831.7 transcript 107912 0.903125004174177 0.665391993291975 0.946116991031098
16916 Dram2 ENSMUSG00000027900.15 transcript 153816 1.61015315518187 0.665396748319476 0.946116991031098
16917 . NONMMUG019136.2 transcript 110709 1.51091722861949 0.665402069380216 0.946116991031098
16918 . NONMMUG018358.2 transcript 106706 0.777706425744187 0.665409634262573 0.946116991031098
16919 Eif4a1 ENSMUSG00000059796.16 transcript 37711 0.709619381462628 0.665441983398654 0.946116991031098
16920 Gm28008 ENSMUSG00000098988.1 transcript 191679 0.719571357780149 0.66551180469655 0.946116991031098
16921 Zmym5 ENSMUSG00000040123.17 transcript 77146 1.73794101263542 0.665558184780088 0.946116991031098
16922 . NONMMUG040972.2 transcript 232404 0.750204372853406 0.665564079770113 0.946116991031098
16923 Phf20l1 ENSMUSG00000072501.5 transcript 86412 1.29153692017121 0.665609896380393 0.946116991031098
16924 . NONMMUG036311.2 transcript 200677 0.641278187302248 0.665623629357761 0.946116991031098
16925 . NONMMUG084607.1 transcript 242859 0.792624052564511 0.665632302906308 0.946116991031098
16926 . NONMMUG011795.2 transcript 68998 1.26796739661425 0.665636617031987 0.946116991031098
16927 . NONMMUG023821.2 transcript 133584 0.738170204767456 0.665669544395847 0.946116991031098
16928 . NONMMUG086190.1 transcript 262621 0.751646527679233 0.665698368505468 0.946116991031098
16929 . NONMMUG019798.2 transcript 114206 0.702996410596925 0.665709418792912 0.946116991031098
16930 Dnaja1 ENSMUSG00000028410.13 transcript 160901 0.648678563826839 0.665727508115331 0.946116991031098
16931 . NONMMUG044291.2 transcript 253906 0.760680457194413 0.665728510955995 0.946116991031098
16932 . NONMMUG034612.2 transcript 191329 0.779982925614822 0.665755676664797 0.946116991031098
16933 Gm22596 ENSMUSG00000088226.1 transcript 141310 0.820923330779988 0.665774960119748 0.946116991031098
16934 . NONMMUG039148.2 transcript 220588 1.20586386000116 0.665799323805595 0.946116991031098
16935 Gm22102 ENSMUSG00000080380.1 transcript 260503 0.848499269466858 0.665846837030457 0.946116991031098
16936 Gm47291 ENSMUSG00000105312.1 transcript 127874 1.95994252860491 0.665888959249793 0.946116991031098
16937 . NONMMUG053237.1 transcript 38857 0.854621780298874 0.665890708106786 0.946116991031098
16938 . NONMMUG032108.2 transcript 176463 1.31415120484486 0.665899033765917 0.946116991031098
16939 RP23-267O21.4 ENSMUSG00000105137.1 transcript 152920 0.82225029485711 0.665925534850659 0.946116991031098
16940 . NONMMUG029971.2 transcript 165404 0.705716811168256 0.665959578664935 0.946116991031098
16941 . NONMMUG024049.2 transcript 134550 0.77334442324639 0.66598688050151 0.946116991031098
16942 . NONMMUG018991.2 transcript 109949 0.744428025573498 0.666021533464752 0.946116991031098
16943 . NONMMUG041459.2 transcript 235531 0.849713529416396 0.666027030327938 0.946116991031098
16944 . NONMMUG095176.1 transcript 208612 0.766092062114835 0.666039502609336 0.946116991031098
16945 . NONMMUG067664.1 transcript 140504 0.848574592145939 0.666055937074174 0.946116991031098
16946 . NONMMUG064651.1 transcript 114182 0.717517848233923 0.666057262006586 0.946116991031098
16947 Picalm ENSMUSG00000039361.11 transcript 217055 0.498236245871726 0.666093416982434 0.946116991031098
16948 Mbtps2 ENSMUSG00000046873.18 transcript 263022 0.723135937006977 0.666133816825371 0.946116991031098
16949 . NONMMUG037005.2 transcript 204857 0.849716800074385 0.666163792676943 0.946116991031098
16950 . NONMMUG036747.2 transcript 203454 0.887837880539958 0.666172286880974 0.946116991031098
16951 RP23-332K7.1 ENSMUSG00000087701.4 transcript 129406 0.888100898239285 0.666190672786731 0.946116991031098
16952 . NONMMUG095328.1 transcript 218140 0.834160126170848 0.666191062397583 0.946116991031098
16953 Zfp326 ENSMUSG00000029290.12 transcript 182956 0.741753138488456 0.666250806771433 0.946116991031098
16954 . NONMMUG011500.2 transcript 67256 0.834015036202895 0.666251010116663 0.946116991031098
16955 Lypd8 ENSMUSG00000013643.13 transcript 36055 0.825389815922204 0.66628818380094 0.946116991031098
16956 . NONMMUG003495.2 transcript 20754 0.796307891511905 0.66636722856081 0.946116991031098
16957 Skp1a ENSMUSG00000036309.14 transcript 35347 0.798319143221292 0.666370763830148 0.946116991031098
16958 . NONMMUG036594.2 transcript 202424 0.799601676707814 0.666393520307853 0.946116991031098
16959 RP23-79E13.6 ENSMUSG00000052563.13 transcript 35228 0.818855329794864 0.666411617844695 0.946116991031098
16960 . NONMMUG007093.2 transcript 40599 0.783157251522834 0.666475053429096 0.946116991031098
16961 . NONMMUG026790.2 transcript 149102 0.844972658623707 0.666488295441028 0.946116991031098
16962 Med24 ENSMUSG00000017210.14 transcript 42515 1.2942012047933 0.666499791657512 0.946116991031098
16963 . NONMMUG096328.1 transcript 248393 0.709610728072581 0.666511785794519 0.946116991031098
16964 Gsto1 ENSMUSG00000025068.7 transcript 122825 0.780048879327493 0.66651619877376 0.946116991031098
16965 . NONMMUG080157.1 transcript 220646 0.831562878716295 0.666516889188688 0.946116991031098
16966 RP23-57L17.1 ENSMUSG00000083496.1 transcript 163878 0.834505107635421 0.666519396751993 0.946116991031098
16967 Mocs1 ENSMUSG00000064120.13 transcript 107658 0.485417774626104 0.666562316621006 0.946116991031098
16968 . NONMMUG033305.2 transcript 183439 0.705751592475214 0.66656716195734 0.946116991031098
16969 Inpp4b ENSMUSG00000037940.17 transcript 232763 0.743877411805622 0.666570691227152 0.946116991031098
16970 . NONMMUG029669.2 transcript 164005 0.85401094310521 0.666592562500829 0.946116991031098
16971 Pak1 ENSMUSG00000030774.13 transcript 217787 0.730107033930089 0.666622416846542 0.946116991031098
16972 Fgfr1op2 ENSMUSG00000040242.14 transcript 204761 0.765431163223738 0.666630282866232 0.946116991031098
16973 . NONMMUG004035.2 transcript 23795 0.897281212565385 0.6666317540739 0.946116991031098
16974 . NONMMUG083440.1 transcript 244128 0.835065781498268 0.666638469210542 0.946116991031098
16975 Snap23 ENSMUSG00000027287.14 transcript 136112 0.717714202291086 0.66666153340206 0.946116991031098
16976 . NONMMUG035516.2 transcript 196028 0.831695442236471 0.666714034315594 0.946116991031098
16977 Gm25188 ENSMUSG00000065847.1 transcript 150194 0.816010041231521 0.666724069518396 0.946116991031098
16978 . NONMMUG092237.1 transcript 141286 0.853215822108844 0.66674057769725 0.946116991031098
16979 Mapre1 ENSMUSG00000027479.14 transcript 139701 1.21230516534608 0.666746593760203 0.946116991031098
16980 Dennd1a ENSMUSG00000035392.17 transcript 128694 0.839958463749653 0.666798233687446 0.946116991031098
16981 . NONMMUG068464.1 transcript 134456 0.797654450435164 0.66680812575236 0.946116991031098
16982 . NONMMUG089256.1 transcript 55429 0.820483093118707 0.666811530788122 0.946116991031098
16983 Rnf20 ENSMUSG00000028309.14 transcript 162310 0.813728497948771 0.666831745263823 0.946116991031098
16984 Hspa5 ENSMUSG00000026864.13 transcript 128215 2.85663909624089 0.666846973501391 0.946116991031098
16985 . NONMMUG093856.1 transcript 188213 0.836572221532347 0.666858343319726 0.946116991031098
16986 . NONMMUG033216.2 transcript 182955 0.833870749119167 0.666877219226535 0.946116991031098
16987 . NONMMUG039952.2 transcript 226364 0.890172377297831 0.666883200533163 0.946116991031098
16988 Rnf141 ENSMUSG00000030788.16 transcript 219950 0.736106008960933 0.666887911945595 0.946116991031098
16989 Sec11c ENSMUSG00000024516.12 transcript 115816 0.709216935144517 0.666892718622193 0.946116991031098
16990 Washc3 ENSMUSG00000020056.16 transcript 26020 1.31508438459023 0.666927085366025 0.946116991031098
16991 . NONMMUG016365.2 transcript 96110 0.743777848482611 0.666988929287294 0.946116991031098
16992 Parp3 ENSMUSG00000023249.15 transcript 251040 0.865359202651554 0.667008448014403 0.946116991031098
16993 Cyld ENSMUSG00000036712.15 transcript 233814 1.30887915136261 0.667040412936339 0.946116991031098
16994 . NONMMUG009400.2 transcript 53395 1.24560950515968 0.66708132041597 0.946116991031098
16995 Zfp955a ENSMUSG00000094441.1 transcript 104892 0.728679391330336 0.667100421012633 0.946116991031098
16996 Slc30a6 ENSMUSG00000024069.12 transcript 109527 1.23322856438756 0.667147917461449 0.946116991031098
16997 RP23-471B6.5 ENSMUSG00000114622.1 transcript 66940 0.864470086341528 0.667189086022598 0.946116991031098
16998 . NONMMUG024585.2 transcript 137054 1.15171740945146 0.667204641687246 0.946116991031098
16999 . NONMMUG013261.2 transcript 78298 0.790811920302223 0.667255472067236 0.946116991031098
17000 . NONMMUG033334.2 transcript 183683 1.44608566833584 0.667264209463963 0.946116991031098
17001 . NONMMUG052265.1 transcript 38818 0.737522046709957 0.667271057749853 0.946116991031098
17002 Wwox ENSMUSG00000004637.15 transcript 236824 0.796337312277359 0.667275205332104 0.946116991031098
17003 Gm24273 ENSMUSG00000076287.1 transcript 10316 0.574431969785942 0.667289786981141 0.946116991031098
17004 Tpp2 ENSMUSG00000041763.14 transcript 3255 0.726971982301737 0.667352516173232 0.946116991031098
17005 Ube2n-ps1 ENSMUSG00000106831.1 transcript 180530 1.32075532563428 0.667369261631857 0.946116991031098
17006 . NONMMUG045250.2 transcript 258811 0.491458126454119 0.667380260002409 0.946116991031098
17007 . NONMMUG050894.1 transcript 19610 0.787261978466687 0.667424076255035 0.946116991031098
17008 . NONMMUG021329.2 transcript 121809 0.860615493006409 0.667454841183656 0.946116991031098
17009 . NONMMUG016570.2 transcript 97106 0.879615623844929 0.667459693864753 0.946116991031098
17010 Ptprk ENSMUSG00000019889.10 transcript 19655 0.85213603475629 0.667468519250607 0.946116991031098
17011 Rgp1 ENSMUSG00000028468.15 transcript 161519 0.683127052554528 0.667497058432321 0.946116991031098
17012 . NONMMUG022100.2 transcript 125285 0.806071352187049 0.66752639907286 0.946116991031098
17013 . NONMMUG046519.1 transcript 873 0.826866292769595 0.667545866923927 0.946116991031098
17014 Armc7 ENSMUSG00000057219.11 transcript 45197 0.776989598088962 0.66754878574399 0.946116991031098
17015 Pcbd1 ENSMUSG00000020098.7 transcript 22065 0.827203159934427 0.667550978194383 0.946116991031098
17016 . NONMMUG001586.2 transcript 9297 1.38990650112668 0.667558507476005 0.946116991031098
17017 Prrc2c ENSMUSG00000040225.15 transcript 13432 0.724303870463895 0.667607829382153 0.946116991031098
17018 Scmh1 ENSMUSG00000000085.16 transcript 167887 0.742975220027922 0.667611308782452 0.946116991031098
17019 . NONMMUG067195.1 transcript 132400 0.806169375804331 0.667645253714236 0.946116991031098
17020 . NONMMUG016006.2 transcript 94495 0.696096967254195 0.667662596069032 0.946116991031098
17021 . NONMMUG000470.2 transcript 2776 0.675017402200501 0.667674997778121 0.946116991031098
17022 . NONMMUG050753.1 transcript 17956 0.883176798017136 0.667680173382519 0.946116991031098
17023 . NONMMUG089943.1 transcript 65831 0.581533510625547 0.667688134439978 0.946116991031098
17024 . NONMMUG009448.2 transcript 53615 0.748610424299379 0.667706795799358 0.946116991031098
17025 AC160533.2 ENSMUSG00000095524.1 transcript 181189 0.769602245092818 0.66770750423679 0.946116991031098
17026 Gm25152 ENSMUSG00000087742.1 transcript 145637 0.794533146663146 0.667731051624356 0.946116991031098
17027 . NONMMUG049567.2 transcript 17729 0.662215243929107 0.667736890403104 0.946116991031098
17028 . NONMMUG019413.2 transcript 112136 0.782595355741678 0.667738237482667 0.946116991031098
17029 Rap1a-ps2 ENSMUSG00000081842.1 transcript 135561 0.846348927178107 0.667780829420251 0.946116991031098
17030 Ptdss1 ENSMUSG00000021518.4 transcript 65777 0.642014067943287 0.667803059906912 0.946116991031098
17031 . NONMMUG023139.2 transcript 130027 0.752530719208491 0.667823759898377 0.946116991031098
17032 . NONMMUG074295.1 transcript 178242 0.748531282744642 0.667853918217003 0.946116991031098
17033 Zbtb16 ENSMUSG00000066687.5 transcript 243800 1.2335381709395 0.66785453288185 0.946116991031098
17034 . NONMMUG080665.1 transcript 228853 0.799542544929215 0.667908203026589 0.946116991031098
17035 Myo10 ENSMUSG00000022272.17 transcript 83422 0.721502699499769 0.667909934238597 0.946116991031098
17036 . NONMMUG084274.1 transcript 238966 0.777336641366287 0.667913720291751 0.946116991031098
17037 . NONMMUG031334.2 transcript 172146 0.814626313558566 0.667944260799903 0.946116991031098
17038 . NONMMUG033233.2 transcript 183067 1.2414258979407 0.667978195307104 0.946116991031098
17039 . NONMMUG045041.2 transcript 257654 0.787079640254914 0.668048943524894 0.946116991031098
17040 . NONMMUG003854.2 transcript 22722 0.880377704742193 0.668092996112134 0.946116991031098
17041 . NONMMUG017961.2 transcript 104449 0.777280670297611 0.668099207584435 0.946116991031098
17042 Pspc1 ENSMUSG00000021938.12 transcript 77136 0.760890792436536 0.668128162116328 0.946116991031098
17043 . NONMMUG058702.1 transcript 72096 0.859559493325255 0.668131551982122 0.946116991031098
17044 Hnrnpr ENSMUSG00000066037.14 transcript 170530 0.699050444737029 0.66816676668133 0.946116991031098
17045 Rpl32 ENSMUSG00000057841.5 transcript 200952 0.462492751014057 0.668180039141515 0.946116991031098
17046 RP23-27L18.4 ENSMUSG00000103731.1 transcript 248382 0.808859899106754 0.668197469498047 0.946116991031098
17047 . NONMMUG095431.1 transcript 225750 0.753874472794446 0.668208873246374 0.946116991031098
17048 Stk4 ENSMUSG00000018209.15 transcript 141117 0.816798194293317 0.668217786905548 0.946116991031098
17049 . NONMMUG024403.2 transcript 136273 0.742932778946256 0.668218377738512 0.946116991031098
17050 P3h2 ENSMUSG00000038168.5 transcript 95164 0.536716439005971 0.668226691187765 0.946116991031098
17051 . NONMMUG034890.2 transcript 192658 0.817825643056352 0.668241314895903 0.946116991031098
17052 . NONMMUG028486.2 transcript 159041 0.649006159664677 0.668255572087908 0.946116991031098
17053 . NONMMUG036828.2 transcript 203940 0.662385014165977 0.668283974331959 0.946116991031098
17054 Nr2f2 ENSMUSG00000030551.14 transcript 214956 1.72276900390087 0.668334817178742 0.946116991031098
17055 Fam120b ENSMUSG00000014763.7 transcript 102194 0.927374173330343 0.668450532703499 0.946116991031098
17056 . NONMMUG061276.1 transcript 93866 0.760004586235434 0.668559241446996 0.946116991031098
17057 . NONMMUG040308.2 transcript 228514 1.26017240783112 0.66857331873455 0.946116991031098
17058 . NONMMUG065710.1 transcript 118063 0.842780916104364 0.668603003574622 0.946116991031098
17059 . NONMMUG094485.1 transcript 192643 0.675415715682863 0.668612575048108 0.946116991031098
17060 Cask ENSMUSG00000031012.17 transcript 255277 0.799816797378242 0.668644386237836 0.946116991031098
17061 . NONMMUG046212.2 transcript 263101 1.26913591107794 0.66871097129491 0.946116991031098
17062 . NONMMUG024979.2 transcript 138761 0.870777130437141 0.668714219872646 0.946116991031098
17063 . NONMMUG049512.1 transcript 16717 0.867976715408536 0.668741979049921 0.946116991031098
17064 . NONMMUG021131.2 transcript 120909 0.758018886659143 0.668816642723979 0.946116991031098
17065 . NONMMUG073140.1 transcript 161427 0.781332197770757 0.668849264171694 0.946116991031098
17066 . NONMMUG066246.1 transcript 120373 0.858394273594426 0.668863696216766 0.946116991031098
17067 . NONMMUG012579.2 transcript 73601 0.677997648380928 0.668923047745221 0.946116991031098
17068 . NONMMUG078315.1 transcript 210420 0.81834301353778 0.668927474181916 0.946116991031098
17069 . NONMMUG033014.2 transcript 181679 0.772432446589589 0.668971453913126 0.946116991031098
17070 . NONMMUG050768.1 transcript 17980 0.908291016464173 0.669023813604906 0.946116991031098
